CancelType,CleanupType,ExecutionStarted,CancelRegistered,CancelInitiated,ExecutionFinished,CancelDelayMs
Interval,ErrorReturn,1754210839045968755,1754210839151082450,1754210839162806951,1754210839162807012,105
Interval,ErrorReturn,1754210839162821207,1754210839267928823,1754210839279665550,1754210839279665611,105
Interval,ErrorReturn,1754210839279680532,1754210841400877558,1754210841416505417,1754210841416507074,2121
Interval,ErrorReturn,1754210841416572123,1754210843537797923,1754210843553351389,1754210843553352170,2121
Interval,ErrorReturn,1754210843553412934,1754210845674552878,1754210845690194862,1754210845690195735,2121
Interval,ErrorReturn,1754210845690248057,1754210847811448277,1754210847827039361,1754210847827039488,2121
Interval,ErrorReturn,1754210847827071087,1754210849948268839,1754210849963878929,1754210849963879607,2121
Interval,ErrorReturn,1754210849963914639,1754210854285036654,1754210854287646364,1754210854287646793,4321
Interval,ErrorReturn,1754210854287710030,1754210858608901146,1754210858611409124,1754210858611409761,4321
Interval,ErrorReturn,1754210858611459569,1754210862932673250,1754210862935171502,1754210862935172096,4321
Interval,ErrorReturn,1754210862935219845,1754210867256487637,1754210867258930185,1754210867258930809,4321
Interval,ErrorReturn,1754210867258986652,1754210871580192520,1754210871582690266,1754210871582690730,4321
Interval,Exception,1754210871582716233,NA,NA,1754210898176813032,NA
Interval,Exception,1754210898176819303,NA,NA,1754210924729497781,NA
Interval,Exception,1754210924729503084,NA,NA,1754210951320683098,NA
Interval,Exception,1754210951320693692,NA,NA,1754210977929059304,NA
Interval,Exception,1754210977929066728,NA,NA,1754211004513597287,NA
Interval,Exception,1754211004513661626,1754211004523844356,1754211004530297531,1754211004530322141,10
Interval,Exception,1754211004530335770,1754211004540461338,1754211004547016416,1754211004547019468,10
Interval,Exception,1754211004547032205,1754211004557123516,1754211004563712906,1754211004563715778,10
Interval,Exception,1754211004563728620,1754211004573803639,1754211004580409329,1754211004580422584,10
Interval,Exception,1754211004580441274,1754211004590513828,1754211004597116628,1754211004597119651,10
Interval,Exception,1754211004597131436,1754211004702236219,1754211004713972370,1754211004713983526,105
Interval,Exception,1754211004714011043,1754211004819116914,1754211004830837025,1754211004830844040,105
Interval,Exception,1754211004830864342,1754211004935967126,1754211004947697162,1754211004947714532,105
Interval,Exception,1754211004947741788,1754211005052979065,1754211005064571809,1754211005064575900,105
Interval,Exception,1754211005064600892,1754211005169752656,1754211005181428483,1754211005181432842,105
Interval,Exception,1754211005181453648,1754211007302545923,1754211007318156182,1754211007318163539,2121
Interval,Exception,1754211007318214824,1754211009439389001,1754211009454887159,1754211009454892849,2121
Interval,Exception,1754211009454943082,1754211011576134931,1754211011591616030,1754211011591622342,2121
Interval,Exception,1754211011591674798,1754211013712855403,1754211013728348188,1754211013728354305,2121
Interval,Exception,1754211013728401591,1754211015849568681,1754211015865081870,1754211015865090279,2121
Interval,Exception,1754211015865119609,1754211020186238712,1754211020188620015,1754211020188628881,4321
Interval,Exception,1754211020188669932,1754211024509855597,1754211024512169472,1754211024512178614,4321
Interval,Exception,1754211024512212210,1754211028833403705,1754211028835713237,1754211028835724050,4321
Interval,Exception,1754211028835771316,1754211033156935051,1754211033159261866,1754211033159271310,4321
Interval,Exception,1754211033159316540,1754211037480508503,1754211037482812050,1754211037482838844,4321
Union,ErrorReturn,1754211037482867023,NA,NA,1754211064647802922,NA
Union,ErrorReturn,1754211064647811098,NA,NA,1754211091877208595,NA
Union,ErrorReturn,1754211091877215289,NA,NA,1754211119073557051,NA
Union,ErrorReturn,1754211119073562258,NA,NA,1754211146271168998,NA
Union,ErrorReturn,1754211146271176693,NA,NA,1754211173453461859,NA
