CancelType,CleanupType,ExecutionStarted,CancelRegistered,CancelInitiated,ExecutionFinished,CancelDelayMs
FunctionPointerExchange,Exception,1754132731384552229,1754132731489728039,1754132731489728925,1754132731489732529,105
FunctionPointerExchange,Exception,1754132731489772719,1754132731594972099,1754132731594972950,1754132731594978736,105
FunctionPointerExchange,Exception,1754132731595013478,1754132731700232944,1754132731700233760,1754132731700241773,105
FunctionPointerExchange,Exception,1754132731700280229,1754132731805493070,1754132731805493882,1754132731805503912,105
FunctionPointerExchange,Exception,1754132731805552818,1754132733926738122,1754132733926740750,1754132733926750947,2121
FunctionPointerExchange,Exception,1754132733926804768,1754132736047922851,1754132736047925808,1754132736047942888,2121
FunctionPointerExchange,Exception,1754132736048125652,1754132738169329252,1754132738169332929,1754132738169361609,2121
FunctionPointerExchange,Exception,1754132738169392657,1754132740290504626,1754132740290508060,1754132740290519878,2121
FunctionPointerExchange,Exception,1754132740290576704,1754132742411767072,1754132742411769409,1754132742411783119,2121
FunctionPointerExchange,Exception,1754132742411844468,1754132746733035826,1754132746733039670,1754132746733060679,4321
FunctionPointerExchange,Exception,1754132746733140787,1754132751054354626,1754132751054357354,1754132751054382843,4321
FunctionPointerExchange,Exception,1754132751054450959,1754132755375653524,1754132755375656250,1754132755375682310,4321
FunctionPointerExchange,Exception,1754132755375731347,1754132759696924772,1754132759696928327,1754132759696943368,4321
FunctionPointerExchange,Exception,1754132759697012519,1754132764018214226,1754132764018217179,1754132764018246584,4321
FunctionPointerExchangeCallConv,ErrorReturn,1754132764018285985,NA,NA,1754132791106739433,NA
FunctionPointerExchangeCallConv,ErrorReturn,1754132791106747798,NA,NA,1754132818447603451,NA
FunctionPointerExchangeCallConv,ErrorReturn,1754132818447611926,NA,NA,1754132845599955132,NA
FunctionPointerExchangeCallConv,ErrorReturn,1754132845599962682,NA,NA,1754132872702838648,NA
FunctionPointerExchangeCallConv,ErrorReturn,1754132872702844619,NA,NA,1754132899819510400,NA
FunctionPointerExchangeCallConv,ErrorReturn,1754132899819567656,1754132899829758922,1754132899829759600,1754132899829759723,10
FunctionPointerExchangeCallConv,ErrorReturn,1754132899829916692,1754132899840092282,1754132899840093186,1754132899840093354,10
FunctionPointerExchangeCallConv,ErrorReturn,1754132899840252856,1754132899850434849,1754132899850435674,1754132899850435823,10
FunctionPointerExchangeCallConv,ErrorReturn,1754132899850589427,1754132899860769268,1754132899860769901,1754132899860770071,10
FunctionPointerExchangeCallConv,ErrorReturn,1754132899860903573,1754132899870982862,1754132899870983518,1754132899870983637,10
FunctionPointerExchangeCallConv,ErrorReturn,1754132899871121148,1754132899976216292,1754132899976217132,1754132899976217430,105
FunctionPointerExchangeCallConv,ErrorReturn,1754132899976351360,1754132900081507797,1754132900081508524,1754132900081508818,105
FunctionPointerExchangeCallConv,ErrorReturn,1754132900081563812,1754132900186739592,1754132900186740450,1754132900186740653,105
FunctionPointerExchangeCallConv,ErrorReturn,1754132900186920399,1754132900292030973,1754132900292032839,1754132900292033214,105
FunctionPointerExchangeCallConv,ErrorReturn,1754132900292211022,1754132900397433571,1754132900397434341,1754132900397434572,105
FunctionPointerExchangeCallConv,ErrorReturn,1754132900397560535,1754132902518782553,1754132902518785896,1754132902518786528,2121
FunctionPointerExchangeCallConv,ErrorReturn,1754132902518868158,1754132904640066076,1754132904640069133,1754132904640069813,2121
FunctionPointerExchangeCallConv,ErrorReturn,1754132904640249389,1754132906761453139,1754132906761456040,1754132906761456580,2121
FunctionPointerExchangeCallConv,ErrorReturn,1754132906761548062,1754132908882756306,1754132908882758178,1754132908882758836,2121
FunctionPointerExchangeCallConv,ErrorReturn,1754132908882841028,1754132911004072156,1754132911004074632,1754132911004074999,2121
FunctionPointerExchangeCallConv,ErrorReturn,1754132911004165847,1754132915325283386,1754132915325285353,1754132915325285860,4321
FunctionPointerExchangeCallConv,ErrorReturn,1754132915325433049,1754132919646627086,1754132919646629633,1754132919646630192,4321
FunctionPointerExchangeCallConv,ErrorReturn,1754132919646735630,1754132923967949541,1754132923967951226,1754132923967951903,4321
FunctionPointerExchangeCallConv,ErrorReturn,1754132923968052470,1754132928289177727,1754132928289180226,1754132928289180682,4321
FunctionPointerExchangeCallConv,ErrorReturn,1754132928289355399,1754132932610466444,1754132932610468434,1754132932610469071,4321
Interval,ErrorReturn,1754132932610541624,NA,NA,1754132959517644937,NA
Interval,ErrorReturn,1754132959517653424,NA,NA,1754132986450125402,NA
