CancelType,CleanupType,ExecutionStarted,CancelRegistered,CancelInitiated,ExecutionFinished,CancelDelayMs
AtomicEnum,Exception,1755275982199102850,NA,NA,1755276009161923685,NA
AtomicEnum,Exception,1755276009161930371,NA,NA,1755276036060974871,NA
AtomicEnum,Exception,1755276036060982359,NA,NA,1755276062724854922,NA
AtomicEnum,Exception,1755276062724861501,NA,NA,1755276089303130006,NA
AtomicEnum,Exception,1755276089303136535,NA,NA,1755276115847234653,NA
AtomicEnum,Exception,1755276115847240674,NA,NA,1755276142455990548,NA
AtomicEnum,Exception,1755276142455997558,NA,NA,1755276169009252459,NA
AtomicEnum,Exception,1755276169009259081,NA,NA,1755276195581904991,NA
AtomicEnum,Exception,1755276195581956993,1755276195592196484,1755276195592197221,1755276195592269410,10
AtomicEnum,Exception,1755276195592285361,1755276195602483037,1755276195602483671,1755276195602487813,10
AtomicEnum,Exception,1755276195602533894,1755276195612632873,1755276195612633552,1755276195612636949,10
AtomicEnum,Exception,1755276195612673659,1755276195622838627,1755276195622839228,1755276195622842234,10
AtomicEnum,Exception,1755276195622880709,1755276195632966379,1755276195632966805,1755276195632969788,10
AtomicEnum,Exception,1755276195632995714,1755276195643181131,1755276195643181757,1755276195643184662,10
AtomicEnum,Exception,1755276195643219980,1755276195653296423,1755276195653296985,1755276195653299794,10
AtomicEnum,Exception,1755276195653329211,1755276195663430237,1755276195663430791,1755276195663435745,10
AtomicEnum,Exception,1755276195663474740,1755276195673565542,1755276195673566021,1755276195673568978,10
AtomicEnum,Exception,1755276195673602764,1755276195683703837,1755276195683705061,1755276195683711525,10
AtomicEnum,Exception,1755276195683750847,1755276195693842911,1755276195693843358,1755276195693848260,10
AtomicEnum,Exception,1755276195693881501,1755276195703989254,1755276195703990339,1755276195703996132,10
AtomicEnum,Exception,1755276195704033248,1755276195714125301,1755276195714126021,1755276195714129090,10
AtomicEnum,Exception,1755276195714163436,1755276195724327230,1755276195724327991,1755276195724331214,10
AtomicEnum,Exception,1755276195724372438,1755276195734447331,1755276195734447724,1755276195734453826,10
AtomicEnum,Exception,1755276195734479292,1755276195744571943,1755276195744572377,1755276195744575265,10
AtomicEnum,Exception,1755276195744622443,1755276195754695858,1755276195754696458,1755276195754703048,10
AtomicEnum,Exception,1755276195754732127,1755276195764811514,1755276195764811957,1755276195764817852,10
AtomicEnum,Exception,1755276195764846391,1755276195774918088,1755276195774918484,1755276195774922832,10
AtomicEnum,Exception,1755276195774948189,1755276195785021877,1755276195785022245,1755276195785027732,10
AtomicEnum,Exception,1755276195785050859,1755276195890154222,1755276195890154934,1755276195890164453,105
AtomicEnum,Exception,1755276195890307813,1755276195995463314,1755276195995464415,1755276195995473861,105
AtomicEnum,Exception,1755276195995502214,1755276196100661511,1755276196100662077,1755276196100667719,105
AtomicEnum,Exception,1755276196100703972,1755276196205880098,1755276196205880835,1755276196205885767,105
AtomicEnum,Exception,1755276196205922767,1755276196311115637,1755276196311116638,1755276196311129642,105
AtomicEnum,Exception,1755276196311173296,1755276196416342190,1755276196416342787,1755276196416349844,105
AtomicEnum,Exception,1755276196416392836,1755276196521572862,1755276196521573762,1755276196521582046,105
AtomicEnum,Exception,1755276196521622919,1755276196626788190,1755276196626788956,1755276196626795825,105
AtomicEnum,Exception,1755276196626836195,1755276196732021399,1755276196732022022,1755276196732027243,105
AtomicEnum,Exception,1755276196732071859,1755276196837278328,1755276196837279058,1755276196837285982,105
AtomicEnum,Exception,1755276196837327366,1755276196942552934,1755276196942553554,1755276196942560071,105
AtomicEnum,Exception,1755276196942596419,1755276197047790656,1755276197047791537,1755276197047800049,105
AtomicEnum,Exception,1755276197047843256,1755276197153051430,1755276197153052202,1755276197153057832,105
AtomicEnum,Exception,1755276197153126566,1755276197258326801,1755276197258327455,1755276197258334979,105
AtomicEnum,Exception,1755276197258376618,1755276197363569123,1755276197363569702,1755276197363578000,105
AtomicEnum,Exception,1755276197363726312,1755276197468904308,1755276197468904857,1755276197468913595,105
AtomicEnum,Exception,1755276197468942670,1755276197574126731,1755276197574127489,1755276197574136103,105
AtomicEnum,Exception,1755276197574180372,1755276197679375922,1755276197679376646,1755276197679385482,105
AtomicEnum,Exception,1755276197679423250,1755276197784610713,1755276197784611490,1755276197784616006,105
AtomicEnum,Exception,1755276197784652598,1755276197889828731,1755276197889829342,1755276197889848545,105
AtomicEnum,Exception,1755276197889883275,1755276200011078437,1755276200011081339,1755276200011101779,2121
AtomicEnum,Exception,1755276200011179288,1755276202132288913,1755276202132291350,1755276202132319113,2121
AtomicEnum,Exception,1755276202132544445,1755276204253657142,1755276204253659552,1755276204253682431,2121
AtomicEnum,Exception,1755276204253758697,1755276206374874677,1755276206374877288,1755276206374901875,2121
AtomicEnum,Exception,1755276206375048659,1755276208496159587,1755276208496161811,1755276208496189512,2121
AtomicEnum,Exception,1755276208496371486,1755276210617579279,1755276210617581978,1755276210617611535,2121
AtomicEnum,Exception,1755276210617659205,1755276212738864898,1755276212738866909,1755276212738894046,2121
AtomicEnum,Exception,1755276212739068495,1755276214860196166,1755276214860198882,1755276214860226963,2121
AtomicEnum,Exception,1755276214860295938,1755276216981412574,1755276216981415176,1755276216981442379,2121
AtomicEnum,Exception,1755276216981661093,1755276219102851202,1755276219102852992,1755276219102879506,2121
AtomicEnum,Exception,1755276219103035997,1755276221224248641,1755276221224250976,1755276221224277738,2121
AtomicEnum,Exception,1755276221224347090,1755276223345565890,1755276223345568534,1755276223345596079,2121
AtomicEnum,Exception,1755276223345796690,1755276225466911831,1755276225466914137,1755276225466942689,2121
AtomicEnum,Exception,1755276225467003064,1755276227588300010,1755276227588302292,1755276227588333749,2121
AtomicEnum,Exception,1755276227588401505,1755276229709653633,1755276229709655506,1755276229709682533,2121
AtomicEnum,Exception,1755276229709849882,1755276231830954894,1755276231830956814,1755276231830974400,2121
AtomicEnum,Exception,1755276231831023553,1755276233952302222,1755276233952304985,1755276233952333837,2121
AtomicEnum,Exception,1755276233952397171,1755276236073510672,1755276236073512720,1755276236073541012,2121
AtomicEnum,Exception,1755276236073606405,1755276238194804581,1755276238194806265,1755276238194833639,2121
AtomicEnum,Exception,1755276238194993580,1755276240316160268,1755276240316163360,1755276240316195436,2121
AtomicEnum,Exception,1755276240316257528,1755276244637452760,1755276244637454831,1755276244637487747,4321
AtomicEnum,Exception,1755276244637554879,1755276248958768567,1755276248958771196,1755276248958797826,4321
AtomicEnum,Exception,1755276248958860299,1755276253280106423,1755276253280108382,1755276253280135997,4321
AtomicEnum,Exception,1755276253280205949,1755276257601403173,1755276257601405230,1755276257601433164,4321
AtomicEnum,Exception,1755276257601496628,1755276261922768977,1755276261922771956,1755276261922798197,4321
AtomicEnum,Exception,1755276261922880003,1755276266243992089,1755276266243994071,1755276266244029039,4321
AtomicEnum,Exception,1755276266244081896,1755276270565301832,1755276270565305168,1755276270565336013,4321
AtomicEnum,Exception,1755276270565400615,1755276274886593595,1755276274886595501,1755276274886613105,4321
AtomicEnum,Exception,1755276274886758174,1755276279207870912,1755276279207873652,1755276279207901862,4321
AtomicEnum,Exception,1755276279207979655,1755276283529292457,1755276283529293749,1755276283529324822,4321
AtomicEnum,Exception,1755276283529373221,1755276287850581661,1755276287850583840,1755276287850613420,4321
AtomicEnum,Exception,1755276287850681088,1755276292171922238,1755276292171924567,1755276292171952985,4321
AtomicEnum,Exception,1755276292172016379,1755276296493234737,1755276296493237863,1755276296493265018,4321
AtomicEnum,Exception,1755276296493315230,1755276300814505227,1755276300814507424,1755276300814535452,4321
AtomicEnum,Exception,1755276300814601491,1755276305135797130,1755276305135799945,1755276305135826402,4321
AtomicEnum,Exception,1755276305135861532,1755276309456979752,1755276309456982183,1755276309457009875,4321
AtomicEnum,Exception,1755276309457079174,1755276313778204135,1755276313778207150,1755276313778236306,4321
AtomicEnum,Exception,1755276313778300791,1755276318099523106,1755276318099526091,1755276318099552469,4321
AtomicEnum,Exception,1755276318099635939,1755276322420842896,1755276322420845187,1755276322420876365,4321
AtomicEnum,Exception,1755276322420941859,1755276326742133461,1755276326742136035,1755276326742164356,4321
FunctionExchange,ErrorReturn,1755276326742239254,NA,NA,1755276353306562024,NA
FunctionExchange,ErrorReturn,1755276353306568130,NA,NA,1755276380389508908,NA
FunctionExchange,ErrorReturn,1755276380389517721,NA,NA,1755276407568065296,NA
FunctionExchange,ErrorReturn,1755276407568072955,NA,NA,1755276434700614740,NA
FunctionExchange,ErrorReturn,1755276434700623189,NA,NA,1755276461098215487,NA
FunctionExchange,ErrorReturn,1755276461098223551,NA,NA,1755276487669233684,NA
FunctionExchange,ErrorReturn,1755276487669241898,NA,NA,1755276515251883624,NA
FunctionExchange,ErrorReturn,1755276515251888927,NA,NA,1755276542642679500,NA
FunctionExchange,ErrorReturn,1755276542642687449,NA,NA,1755276569730183580,NA
FunctionExchange,ErrorReturn,1755276569730191219,NA,NA,1755276597283631722,NA
FunctionExchange,ErrorReturn,1755276597283645964,NA,NA,1755276624239814290,NA
FunctionExchange,ErrorReturn,1755276624239822735,NA,NA,1755276651610356115,NA
FunctionExchange,ErrorReturn,1755276651610364672,NA,NA,1755276679165569812,NA
FunctionExchange,ErrorReturn,1755276679165576175,NA,NA,1755276706581968685,NA
FunctionExchange,ErrorReturn,1755276706581976691,NA,NA,1755276733295238089,NA
FunctionExchange,ErrorReturn,1755276733295245973,NA,NA,1755276760532004473,NA
FunctionExchange,ErrorReturn,1755276760532013499,NA,NA,1755276787550045981,NA
FunctionExchange,ErrorReturn,1755276787550053269,NA,NA,1755276813914223130,NA
FunctionExchange,ErrorReturn,1755276813914229452,NA,NA,1755276841071103121,NA
FunctionExchange,ErrorReturn,1755276841071112149,NA,NA,1755276868677041627,NA
