CancelType,CleanupType,ExecutionStarted,CancelRegistered,CancelInitiated,ExecutionFinished,CancelDelayMs
FunctionExchange,Exception,1753271165927414720,1753271170248614724,1753271170248617662,1753271170248643323,4321
FunctionExchange,Exception,1753271170248711596,1753271174569884857,1753271174569887205,1753271174569915823,4321
FunctionExchange,Exception,1753271174569955867,1753271178891154063,1753271178891157139,1753271178891180861,4321
FunctionPointerExchange,ErrorReturn,1753271178891213270,NA,NA,1753271205056146586,NA
FunctionPointerExchange,ErrorReturn,1753271205056153631,NA,NA,1753271231187221217,NA
FunctionPointerExchange,ErrorReturn,1753271231187228860,NA,NA,1753271257444097559,NA
FunctionPointerExchange,ErrorReturn,1753271257444104399,NA,NA,1753271284426342958,NA
FunctionPointerExchange,ErrorReturn,1753271284426350899,NA,NA,1753271310415134905,NA
FunctionPointerExchange,ErrorReturn,1753271310415176715,1753271310425369250,1753271310425369919,1753271310425370042,10
FunctionPointerExchange,ErrorReturn,1753271310425495692,1753271310435675766,1753271310435676485,1753271310435676641,10
FunctionPointerExchange,ErrorReturn,1753271310435830357,1753271310445940020,1753271310445940754,1753271310445940887,10
FunctionPointerExchange,ErrorReturn,1753271310446070914,1753271310456257036,1753271310456257392,1753271310456257482,10
FunctionPointerExchange,ErrorReturn,1753271310456407529,1753271310466489477,1753271310466489975,1753271310466490107,10
FunctionPointerExchange,ErrorReturn,1753271310466523369,1753271310571730750,1753271310571731428,1753271310571731576,105
FunctionPointerExchange,ErrorReturn,1753271310571876489,1753271310677097952,1753271310677098622,1753271310677098755,105
FunctionPointerExchange,ErrorReturn,1753271310677139978,1753271310782326069,1753271310782326791,1753271310782327099,105
FunctionPointerExchange,ErrorReturn,1753271310782372589,1753271310887588055,1753271310887588650,1753271310887588777,105
FunctionPointerExchange,ErrorReturn,1753271310887627263,1753271310992811258,1753271310992811832,1753271310992811952,105
FunctionPointerExchange,ErrorReturn,1753271310992853994,1753271313114091849,1753271313114092577,1753271313114092705,2121
FunctionPointerExchange,ErrorReturn,1753271313114130728,1753271315235330835,1753271315235331976,1753271315235332572,2121
FunctionPointerExchange,ErrorReturn,1753271315235391552,1753271317356587337,1753271317356588852,1753271317356589397,2121
FunctionPointerExchange,ErrorReturn,1753271317356663567,1753271319477850143,1753271319477851545,1753271319477852178,2121
FunctionPointerExchange,ErrorReturn,1753271319477914200,1753271321599121453,1753271321599122112,1753271321599122232,2121
FunctionPointerExchange,ErrorReturn,1753271321599168312,1753271325920356358,1753271325920357712,1753271325920358317,4321
FunctionPointerExchange,ErrorReturn,1753271325920423109,1753271330241610985,1753271330241613050,1753271330241613716,4321
FunctionPointerExchange,ErrorReturn,1753271330241681164,1753271334562878845,1753271334562880980,1753271334562881389,4321
FunctionPointerExchange,ErrorReturn,1753271334563056704,1753271338884242210,1753271338884244159,1753271338884245015,4321
FunctionPointerExchange,ErrorReturn,1753271338884314776,1753271343205510683,1753271343205511714,1753271343205512348,4321
FunctionPointerExchange,Exception,1753271343205567236,NA,NA,1753271370360528496,NA
FunctionPointerExchange,Exception,1753271370360534805,NA,NA,1753271397565515247,NA
FunctionPointerExchange,Exception,1753271397565522078,NA,NA,1753271424744029367,NA
FunctionPointerExchange,Exception,1753271424744037309,NA,NA,1753271451895955840,NA
FunctionPointerExchange,Exception,1753271451895962218,NA,NA,1753271479040472370,NA
FunctionPointerExchange,Exception,1753271479040519798,1753271479050700139,1753271479050701248,1753271479050725064,10
FunctionPointerExchange,Exception,1753271479050744579,1753271479060932906,1753271479060933806,1753271479060937157,10
FunctionPointerExchange,Exception,1753271479060974185,1753271479071124369,1753271479071125139,1753271479071128211,10
FunctionPointerExchange,Exception,1753271479071269759,1753271479081359545,1753271479081360194,1753271479081367147,10
FunctionPointerExchange,Exception,1753271479081511264,1753271479091607026,1753271479091607744,1753271479091614947,10
FunctionPointerExchange,Exception,1753271479091652534,1753271479196747905,1753271479196748706,1753271479196758727,105
FunctionPointerExchange,Exception,1753271479196791165,1753271479301983670,1753271479301984449,1753271479301993355,105
FunctionPointerExchange,Exception,1753271479302168248,1753271479407356022,1753271479407356827,1753271479407382780,105
FunctionPointerExchange,Exception,1753271479407398357,1753271479512599324,1753271479512600211,1753271479512605799,105
FunctionPointerExchange,Exception,1753271479512642266,1753271479617817952,1753271479617818711,1753271479617822815,105
FunctionPointerExchange,Exception,1753271479617857230,1753271481739065291,1753271481739066021,1753271481739071784,2121
FunctionPointerExchange,Exception,1753271481739108183,1753271483860356950,1753271483860359749,1753271483860392739,2121
