,CancelType,CleanupType,ExecutionStarted,CancelRegistered,CancelInitiated,ExecutionFinished,CancelDelayMs,ExecutionTimeMs
4581,Union,ErrorReturn,1754102310787059132,,,1754102338441031652,,27653.97252
4582,Union,ErrorReturn,1754102338441041680,,,1754102365852095211,,27411.053531
4583,Union,ErrorReturn,1754102365852103138,,,1754102393543997904,,27691.894766
4584,Union,ErrorReturn,1754102393544009900,,,1754102420951472557,,27407.462657
4585,Union,ErrorReturn,1754102420951478401,,,1754102448517870307,,27566.391906
4586,Union,ErrorReturn,1754102448517879140,,,1754102475947025368,,27429.146228
4587,Union,ErrorReturn,1754102475947032523,,,1754102503310641137,,27363.608614
4588,Union,ErrorReturn,1754102503310648749,,,1754102530725419750,,27414.771001
4589,Union,ErrorReturn,1754102530725431301,,,1754102558173270773,,27447.839472
4590,Union,ErrorReturn,1754102558173277866,,,1754102585960407011,,27787.129145
4591,Union,ErrorReturn,1754102585960417240,,,1754102613418171636,,27457.754396
4592,Union,ErrorReturn,1754102613418179984,,,1754102640842464054,,27424.28407
4593,Union,ErrorReturn,1754102640842471860,,,1754102668301476584,,27459.004724
4594,Union,ErrorReturn,1754102668301484878,,,1754102695731465236,,27429.980358
4595,Union,ErrorReturn,1754102695731472810,,,1754102723154478483,,27423.005673
4596,Union,ErrorReturn,1754102723154487650,,,1754102750612361181,,27457.873531
4597,Union,ErrorReturn,1754102750612367650,,,1754102778033457279,,27421.089629
4598,Union,ErrorReturn,1754102778033463888,,,1754102805471656738,,27438.19285
4599,Union,ErrorReturn,1754102805471663675,,,1754102832969935714,,27498.272039
5000,Union,Exception,1754103488776197034,,,1754103516780233286,,28004.036252
5001,Union,Exception,1754103516780245555,,,1754103545188037210,,28407.791655
5002,Union,Exception,1754103545188044895,,,1754103573487115772,,28299.070877
5003,Union,Exception,1754103573487120436,,,1754103602168254410,,28681.133974
5004,Union,Exception,1754103602168263424,,,1754103630255873459,,28087.610035
5005,Union,Exception,1754103630255880104,,,1754103658269717422,,28013.837318
5006,Union,Exception,1754103658269722211,,,1754103686712486388,,28442.764177
5007,Union,Exception,1754103686712496733,,,1754103714609307925,,27896.811192
5008,Union,Exception,1754103714609317208,,,1754103742860049068,,28250.73186
5009,Union,Exception,1754103742860061856,,,1754103770994726279,,28134.664423
5010,Union,Exception,1754103770994735285,,,1754103798965958578,,27971.223293
5011,Union,Exception,1754103798965977687,,,1754103826902814541,,27936.836854
5012,Union,Exception,1754103826902823394,,,1754103854690431411,,27787.608017
5013,Union,Exception,1754103854690439605,,,1754103882348342714,,27657.903109
5014,Union,Exception,1754103882348350913,,,1754103910782915950,,28434.565037
5015,Union,Exception,1754103910782924337,,,1754103939022227070,,28239.302733
5016,Union,Exception,1754103939022237553,,,1754103967536684886,,28514.447333
5017,Union,Exception,1754103967536693063,,,1754103996073619580,,28536.926517
5018,Union,Exception,1754103996073628331,,,1754104024623747025,,28550.118694
5019,Union,Exception,1754104024623756118,,,1754104052877838242,,28254.082124
5020,Union,Exception,1754104052877846230,,,1754104081376589590,,28498.74336
5021,Union,Exception,1754104081376601259,,,1754104109964287494,,28587.686235
5022,Union,Exception,1754104109964295427,,,1754104138078958497,,28114.66307
5023,Union,Exception,1754104138078965918,,,1754104166248109929,,28169.144011
5024,Union,Exception,1754104166248119869,,,1754104194183712353,,27935.592484
5025,Union,Exception,1754104194183719746,,,1754104222621536303,,28437.816557
5026,Union,Exception,1754104222621544227,,,1754104250534565605,,27913.021378
5027,Union,Exception,1754104250534573769,,,1754104278758163428,,28223.589659
5028,Union,Exception,1754104278758175684,,,1754104307182493454,,28424.31777
5029,Union,Exception,1754104307182503071,,,1754104335806098220,,28623.595149
5030,Union,Exception,1754104335806103238,,,1754104364256220281,,28450.117043
5031,Union,Exception,1754104364256229354,,,1754104392137086117,,27880.856763
5032,Union,Exception,1754104392137094860,,,1754104420234004072,,28096.909212
5033,Union,Exception,1754104420234010141,,,1754104448410554905,,28176.544764
5034,Union,Exception,1754104448410559384,,,1754104476223002540,,27812.443156
5035,Union,Exception,1754104476223015079,,,1754104504763584585,,28540.569506
5036,Union,Exception,1754104504763598489,,,1754104533422918657,,28659.320168
5037,Union,Exception,1754104533422925685,,,1754104561606445090,,28183.519405
5038,Union,Exception,1754104561606453606,,,1754104589809992270,,28203.538664
5039,Union,Exception,1754104589810002281,,,1754104618249589311,,28439.58703
5040,Union,Exception,1754104618249598410,,,1754104646484873014,,28235.274604
5041,Union,Exception,1754104646484881061,,,1754104674407017767,,27922.136706
5042,Union,Exception,1754104674407027462,,,1754104702301262782,,27894.23532
5043,Union,Exception,1754104702301272981,,,1754104730720637794,,28419.364813
5044,Union,Exception,1754104730720646995,,,1754104758825259229,,28104.612234
5045,Union,Exception,1754104758825267838,,,1754104787186894911,,28361.627073
5046,Union,Exception,1754104787186903522,,,1754104815778428870,,28591.525348
5047,Union,Exception,1754104815778435719,,,1754104843956150831,,28177.715112
5048,Union,Exception,1754104843956156297,,,1754104871908087601,,27951.931304
5049,Union,Exception,1754104871908094582,,,1754104900058974217,,28150.879635
5050,Union,Exception,1754104900058981746,,,1754104928386694293,,28327.712547
5051,Union,Exception,1754104928386705705,,,1754104956703982309,,28317.276604
5052,Union,Exception,1754104956703991063,,,1754104985085721618,,28381.730555
5053,Union,Exception,1754104985085731455,,,1754105013054818616,,27969.087161
5054,Union,Exception,1754105013054827062,,,1754105041610810699,,28555.983637
5055,Union,Exception,1754105041610817098,,,1754105069716629365,,28105.812267
5056,Union,Exception,1754105069716641111,,,1754105098017080018,,28300.438907
5057,Union,Exception,1754105098017089515,,,1754105126344184964,,28327.095449
5058,Union,Exception,1754105126344194100,,,1754105154669633941,,28325.439841
5059,Union,Exception,1754105154669639909,,,1754105183424588921,,28754.949012
5060,Union,Exception,1754105183424594300,,,1754105211321524430,,27896.93013
5061,Union,Exception,1754105211321533922,,,1754105239357838668,,28036.304746
5062,Union,Exception,1754105239357850935,,,1754105267305565166,,27947.714231
5063,Union,Exception,1754105267305576308,,,1754105295084797958,,27779.22165
5064,Union,Exception,1754105295084808761,,,1754105323179393113,,28094.584352
5065,Union,Exception,1754105323179404430,,,1754105351321243542,,28141.839112
5066,Union,Exception,1754105351321254146,,,1754105379305047765,,27983.793619
5067,Union,Exception,1754105379305056863,,,1754105407645003435,,28339.946572
5068,Union,Exception,1754105407645016799,,,1754105435543483463,,27898.466664
5069,Union,Exception,1754105435543490208,,,1754105463876921433,,28333.431225
5070,Union,Exception,1754105463876928517,,,1754105492339640884,,28462.712367
5071,Union,Exception,1754105492339649279,,,1754105520555119633,,28215.470354
5072,Union,Exception,1754105520555124838,,,1754105548983960132,,28428.835294
5073,Union,Exception,1754105548983967947,,,1754105577259840905,,28275.872958
5074,Union,Exception,1754105577259850274,,,1754105605137244195,,27877.393921
5075,Union,Exception,1754105605137254993,,,1754105633832615002,,28695.360009
5076,Union,Exception,1754105633832621119,,,1754105661805472043,,27972.850924
5077,Union,Exception,1754105661805477655,,,1754105690160134630,,28354.656975
5078,Union,Exception,1754105690160140319,,,1754105718407741274,,28247.600955
5079,Union,Exception,1754105718407749062,,,1754105746740110146,,28332.361084
5080,Union,Exception,1754105746740120650,,,1754105774951771922,,28211.651272
5081,Union,Exception,1754105774951781395,,,1754105802920091031,,27968.309636
5082,Union,Exception,1754105802920097613,,,1754105831635389271,,28715.291658
5083,Union,Exception,1754105831635400126,,,1754105860077477177,,28442.077051
5084,Union,Exception,1754105860077485456,,,1754105888510874237,,28433.388781
5085,Union,Exception,1754105888510879815,,,1754105916859026861,,28348.147046
5086,Union,Exception,1754105916859037286,,,1754105944917968081,,28058.930795
5087,Union,Exception,1754105944917986980,,,1754105972702402010,,27784.41503
5088,Union,Exception,1754105972702409539,,,1754106000525194138,,27822.784599
5089,Union,Exception,1754106000525203622,,,1754106029288112116,,28762.908494
5090,Union,Exception,1754106029288118228,,,1754106057676400283,,28388.282055
5091,Union,Exception,1754106057676409372,,,1754106085664375914,,27987.966542
5092,Union,Exception,1754106085664383840,,,1754106114090845814,,28426.461974
5093,Union,Exception,1754106114090855308,,,1754106142127364039,,28036.508731
5094,Union,Exception,1754106142127374112,,,1754106170202452298,,28075.078186
5095,Union,Exception,1754106170202461501,,,1754106198513952200,,28311.490699
5096,Union,Exception,1754106198513960996,,,1754106226748773124,,28234.812128
5097,Union,Exception,1754106226748778055,,,1754106255339341008,,28590.562953
5098,Union,Exception,1754106255339350300,,,1754106283751120640,,28411.77034
5099,Union,Exception,1754106283751128850,,,1754106312330647475,,28579.518625
